product_link,title,brand,price,discount,avg_rating,total_ratings
https://www.flipkart.com/adidas-breezewalk-w-running-shoes-women/p/itm87f6a3157e6ff?pid=SHOGP9WCVGHZMYN9&lid=LSTSHOGP9WCVGHZMYN9XSPDFS&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_10_400&otracker=search&otracker1=search&fm=organic&iid=ef38b3f4-a309-4c3b-96b5-4405db1be86e.SHOGP9WCVGHZMYN9.SEARCH&ppt=sp&ppn=sp&ssid=n0svq94mcg0000001716205005811&qH=32e27b1148959538,BreezeWalk W Running Shoes For Women,ADIDAS ,1723,0.42,4.5,40
https://www.flipkart.com/skechers-go-run-fast-walking-shoes-women/p/itm288fd4c956e13?pid=SHOGJFGPAAXHVQ4M&lid=LSTSHOGJFGPAAXHVQ4MHZWXOG&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_11_403&otracker=search&otracker1=search&fm=organic&iid=5133daaf-6ee3-45cd-9bce-3fc514e06c81.SHOGJFGPAAXHVQ4M.SEARCH&ppt=sp&ppn=sp&ssid=2iz2esxa400000001716205008000&qH=32e27b1148959538,GO RUN FAST - Walking Shoes For Women,Skechers ,2949,0.5,4.1,738
https://www.flipkart.com/fila-training-gym-shoes-women/p/itm45e8979364ea7?pid=SHOGDV7KGVQ5HCMN&lid=LSTSHOGDV7KGVQ5HCMN4N8B3N&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_11_404&otracker=search&otracker1=search&fm=organic&iid=5133daaf-6ee3-45cd-9bce-3fc514e06c81.SHOGDV7KGVQ5HCMN.SEARCH&ppt=sp&ppn=sp&ssid=2iz2esxa400000001716205008000&qH=32e27b1148959538,Training & Gym Shoes For Women,FILA ,1350,0.54,4.4,147
https://www.flipkart.com/sparx-sl-170-running-shoes-women/p/itm7a758cfa4b299?pid=SHOFYTTFSYEGM9NZ&lid=LSTSHOFYTTFSYEGM9NZ8LBSKY&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_11_405&otracker=search&otracker1=search&fm=organic&iid=5133daaf-6ee3-45cd-9bce-3fc514e06c81.SHOFYTTFSYEGM9NZ.SEARCH&ppt=sp&ppn=sp&ssid=2iz2esxa400000001716205008000&qH=32e27b1148959538,SL 170 Running Shoes For Women,Sparx ,828,0.24,4.3,25710
https://www.flipkart.com/puma-cassey-revamp-wns-walking-shoes-women/p/itm59e3011334e5f?pid=SHOGDRJ8ZSGUUZEF&lid=LSTSHOGDRJ8ZSGUUZEFNTYXHT&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_11_406&otracker=search&otracker1=search&fm=organic&iid=5133daaf-6ee3-45cd-9bce-3fc514e06c81.SHOGDRJ8ZSGUUZEF.SEARCH&ppt=sp&ppn=sp&ssid=2iz2esxa400000001716205008000&qH=32e27b1148959538,Cassey Revamp Wns Walking Shoes For Women,PUMA ,1770,0.55,4.3,887
https://www.flipkart.com/puma-supernal-v3-wn-s-sneakers-women/p/itm22177beda899a?pid=SHOGGKSZEMZKKGZP&lid=LSTSHOGGKSZEMZKKGZPWLOC8P&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_11_407&otracker=search&otracker1=search&fm=organic&iid=5133daaf-6ee3-45cd-9bce-3fc514e06c81.SHOGGKSZEMZKKGZP.SEARCH&ppt=sp&ppn=sp&ssid=2iz2esxa400000001716205008000&qH=32e27b1148959538,Supernal v3 Wn s Sneakers For Women,PUMA ,1519,0.6,4.1,2917
https://www.flipkart.com/puma-jako-slipon-wn-s-idp-walking-shoes-women/p/itm64ea3b577b243?pid=SHOGAKVWGZKMBZG6&lid=LSTSHOGAKVWGZKMBZG68URENQ&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_11_408&otracker=search&otracker1=search&fm=organic&iid=5133daaf-6ee3-45cd-9bce-3fc514e06c81.SHOGAKVWGZKMBZG6.SEARCH&ppt=sp&ppn=sp&ssid=2iz2esxa400000001716205008000&qH=32e27b1148959538,Jako Slipon Wn s IDP Walking Shoes For Women,PUMA ,2199,0.45,4.3,645
https://www.flipkart.com/skechers-d-lux-fitness-roam-f-running-shoes-women/p/itmc57d6a0980a6d?pid=SHOGHDTWHTT5NWCA&lid=LSTSHOGHDTWHTT5NWCAYTK2TO&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_11_409&otracker=search&otracker1=search&fm=organic&iid=5133daaf-6ee3-45cd-9bce-3fc514e06c81.SHOGHDTWHTT5NWCA.SEARCH&ppt=sp&ppn=sp&ssid=2iz2esxa400000001716205008000&qH=32e27b1148959538,D'LUX FITNESS-ROAM F Running Shoes For Women,Skechers ,4719,0.37,4.2,68
https://www.flipkart.com/brooks-ghost-15-running-shoes-women/p/itm26e922d72f95e?pid=SHOGRRZUTC2J9HHU&lid=LSTSHOGRRZUTC2J9HHUUBP6QW&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_11_410&otracker=search&otracker1=search&fm=organic&iid=5133daaf-6ee3-45cd-9bce-3fc514e06c81.SHOGRRZUTC2J9HHU.SEARCH&ppt=sp&ppn=sp&ssid=2iz2esxa400000001716205008000&qH=32e27b1148959538,GHOST 15 Running Shoes For Women,BROOKS ,5849,0.55,4.4,63
https://www.flipkart.com/kaywalk-cute-sports-shoes-women-running-girls-stylish-latest-design-running/p/itma25f3164331bc?pid=SHOGHE44DCRYWHBZ&lid=LSTSHOGHE44DCRYWHBZVMFZDG&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_11_411&otracker=search&otracker1=search&fm=organic&iid=5133daaf-6ee3-45cd-9bce-3fc514e06c81.SHOGHE44DCRYWHBZ.SEARCH&ppt=sp&ppn=sp&ssid=2iz2esxa400000001716205008000&qH=32e27b1148959538,Cute Sports Shoes for Women |Running shoes for girls stylish latest design Shoes Running Shoes For Women,KAYWALK ,749,0.62,4.3,4
https://www.flipkart.com/puma-softride-enzo-evo-molten-metal-wn-s-running-shoes-women/p/itmf2fb953874801?pid=SHOGQAMC46BSET8W&lid=LSTSHOGQAMC46BSET8WUQWCTP&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_11_413&otracker=search&otracker1=search&fm=organic&iid=5133daaf-6ee3-45cd-9bce-3fc514e06c81.SHOGQAMC46BSET8W.SEARCH&ppt=sp&ppn=sp&ssid=2iz2esxa400000001716205008000&qH=32e27b1148959538,Softride Enzo Evo Molten Metal Wn s Running Shoes For Women,PUMA ,3429,0.51,4.3,65
https://www.flipkart.com/skechers-go-walk-5-wild-running-shoes-women/p/itmdb3acf0806e83?pid=SHOGJFFSCVFW9VNM&lid=LSTSHOGJFFSCVFW9VNMI2WJEC&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_11_414&otracker=search&otracker1=search&fm=organic&iid=5133daaf-6ee3-45cd-9bce-3fc514e06c81.SHOGJFFSCVFW9VNM.SEARCH&ppt=sp&ppn=sp&ssid=2iz2esxa400000001716205008000&qH=32e27b1148959538,GO WALK 5 - WILD Running Shoes For Women,Skechers ,3679,0.47,4.4,73
https://www.flipkart.com/campus-rex-walking-shoes-women/p/itm349d02c2fff46?pid=SHOGSUQFZMYBUXER&lid=LSTSHOGSUQFZMYBUXERG5GQLW&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_11_415&otracker=search&otracker1=search&fm=organic&iid=5133daaf-6ee3-45cd-9bce-3fc514e06c81.SHOGSUQFZMYBUXER.SEARCH&ppt=sp&ppn=sp&ssid=2iz2esxa400000001716205008000&qH=32e27b1148959538,REX Walking Shoes For Women,CAMPUS ,808,0.26,4.1,121
https://www.flipkart.com/nike-legend-essential-3-next-nature-training-gym-shoes-women/p/itm2590bd117351d?pid=SHOGVQ8G9DZYGG7Z&lid=LSTSHOGVQ8G9DZYGG7ZZBMVYB&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_11_416&otracker=search&otracker1=search&fm=organic&iid=5133daaf-6ee3-45cd-9bce-3fc514e06c81.SHOGVQ8G9DZYGG7Z.SEARCH&ppt=sp&ppn=sp&ssid=2iz2esxa400000001716205008000&qH=32e27b1148959538,Legend Essential 3 Next Nature Training & Gym Shoes For Women,NIKE ,4495,0.1,4.2,6
https://www.flipkart.com/jqr-moon-01-sports-shoes-walking-trendy-lightweight-trekking-stylish-running-shoes-women/p/itm83a88101b47a1?pid=SHOGSX45KXGN6W44&lid=LSTSHOGSX45KXGN6W44XC1D0H&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_11_417&otracker=search&otracker1=search&fm=organic&iid=5133daaf-6ee3-45cd-9bce-3fc514e06c81.SHOGSX45KXGN6W44.SEARCH&ppt=sp&ppn=sp&ssid=2iz2esxa400000001716205008000&qH=32e27b1148959538,"MOON-01 Sports shoes, Walking, Trendy, Lightweight, Trekking, Stylish Running Shoes For Women",JQR ,481,0.46,4.4,149
https://www.flipkart.com/red-tape-athleisure-shoes-women-comfortable-firm-grip-walking/p/itm9e40daeeb79bd?pid=SHOGQPY6CATSSREQ&lid=LSTSHOGQPY6CATSSREQKESZXG&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_11_418&otracker=search&otracker1=search&fm=organic&iid=5133daaf-6ee3-45cd-9bce-3fc514e06c81.SHOGQPY6CATSSREQ.SEARCH&ppt=sp&ppn=sp&ssid=2iz2esxa400000001716205008000&qH=32e27b1148959538,Athleisure Shoes for Women | Comfortable & Firm Grip Walking Shoes For Women,RED TAPE ,1949,0.7,4.2,1014
https://www.flipkart.com/adidas-questar-2-w-running-shoes-women/p/itmf7955a5b71af5?pid=SHOGZT55AZHZWAZY&lid=LSTSHOGZT55AZHZWAZYGEKFWR&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_11_420&otracker=search&otracker1=search&fm=organic&iid=5133daaf-6ee3-45cd-9bce-3fc514e06c81.SHOGZT55AZHZWAZY.SEARCH&ppt=sp&ppn=sp&ssid=2iz2esxa400000001716205008000&qH=32e27b1148959538,QUESTAR 2 W Running Shoes For Women,ADIDAS ,4719,0.41,4.3,72
https://www.flipkart.com/bata-walking-shoes-women/p/itm036dba30de419?pid=SHOG74MCWCGEEKGF&lid=LSTSHOG74MCWCGEEKGFXGD0WC&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_11_421&otracker=search&otracker1=search&fm=organic&iid=5133daaf-6ee3-45cd-9bce-3fc514e06c81.SHOG74MCWCGEEKGF.SEARCH&ppt=sp&ppn=sp&ssid=2iz2esxa400000001716205008000&qH=32e27b1148959538,Walking Shoes For Women,Bata ,978,0.45,4.2,935
https://www.flipkart.com/sparx-sl-201-sneakers-women/p/itm1775cdd38d567?pid=SHOGSZRFTBRVPSMH&lid=LSTSHOGSZRFTBRVPSMHHX3HY2&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_11_422&otracker=search&otracker1=search&fm=organic&iid=5133daaf-6ee3-45cd-9bce-3fc514e06c81.SHOGSZRFTBRVPSMH.SEARCH&ppt=sp&ppn=sp&ssid=2iz2esxa400000001716205008000&qH=32e27b1148959538,SL 201 Sneakers For Women,Sparx ,892,0.14,4,47
https://www.flipkart.com/abros-angel-2-running-shoes-women/p/itm1507e5f066c24?pid=SHOGY96U3CREFWZ7&lid=LSTSHOGY96U3CREFWZ7RQ149P&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_11_423&otracker=search&otracker1=search&fm=organic&iid=5133daaf-6ee3-45cd-9bce-3fc514e06c81.SHOGY96U3CREFWZ7.SEARCH&ppt=sp&ppn=sp&ssid=2iz2esxa400000001716205008000&qH=32e27b1148959538,ANGEL-2 Running Shoes For Women,Abros ,1495,0.12,3.3,3
https://www.flipkart.com/jqr-moon-01-sports-shoes-walking-trendy-lightweight-trekking-stylish-running-shoes-women/p/itm15f5c225dcace?pid=SHOGSX7YZWNWZAXC&lid=LSTSHOGSX7YZWNWZAXC4C9MWM&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_11_424&otracker=search&otracker1=search&fm=organic&iid=5133daaf-6ee3-45cd-9bce-3fc514e06c81.SHOGSX7YZWNWZAXC.SEARCH&ppt=sp&ppn=sp&ssid=2iz2esxa400000001716205008000&qH=32e27b1148959538,"MOON-01 Sports shoes, Walking, Trendy, Lightweight, Trekking, Stylish Running Shoes For Women",JQR ,503,0.44,4.4,149
https://www.flipkart.com/campus-alexa-running-shoes-women/p/itm6182e2e52ec10?pid=SHOFHBUYADX7FKGE&lid=LSTSHOFHBUYADX7FKGEJP0TMS&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_11_425&otracker=search&otracker1=search&fm=organic&iid=5133daaf-6ee3-45cd-9bce-3fc514e06c81.SHOFHBUYADX7FKGE.SEARCH&ppt=sp&ppn=sp&ssid=2iz2esxa400000001716205008000&qH=32e27b1148959538,ALEXA Running Shoes For Women,CAMPUS ,1062,0.37,4.3,13214
https://www.flipkart.com/abros-serena-running-shoes-women/p/itmd6d66cf930cee?pid=SHOGDTNQVJZHDZXY&lid=LSTSHOGDTNQVJZHDZXYJMPRWW&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_11_426&otracker=search&otracker1=search&fm=organic&iid=5133daaf-6ee3-45cd-9bce-3fc514e06c81.SHOGDTNQVJZHDZXY.SEARCH&ppt=sp&ppn=sp&ssid=2iz2esxa400000001716205008000&qH=32e27b1148959538,Serena Running Shoes For Women,Abros ,1199,0.2,4.2,103
https://www.flipkart.com/campus-nino-running-shoes-women/p/itm7270d0454d6aa?pid=SHOGMNK3M7NBHGMS&lid=LSTSHOGMNK3M7NBHGMSJIDY5Z&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_11_427&otracker=search&otracker1=search&fm=organic&iid=5133daaf-6ee3-45cd-9bce-3fc514e06c81.SHOGMNK3M7NBHGMS.SEARCH&ppt=sp&ppn=sp&ssid=2iz2esxa400000001716205008000&qH=32e27b1148959538,NINO Running Shoes For Women,CAMPUS ,919,0.42,4,90
https://www.flipkart.com/new-balance-880-running-shoes-women/p/itm9d486ee924a59?pid=SHOGPU26EHY4FVZX&lid=LSTSHOGPU26EHY4FVZXVK7DRF&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_11_429&otracker=search&otracker1=search&fm=organic&iid=5133daaf-6ee3-45cd-9bce-3fc514e06c81.SHOGPU26EHY4FVZX.SEARCH&ppt=sp&ppn=sp&ssid=2iz2esxa400000001716205008000&qH=32e27b1148959538,880 Running Shoes For Women,New Balance ,7659,0.48,4.7,24
https://www.flipkart.com/campus-camp-shimmer-running-shoes-women/p/itmdc83ee17f6029?pid=SHOGGY4ADXUTKD7F&lid=LSTSHOGGY4ADXUTKD7FDANERJ&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_11_430&otracker=search&otracker1=search&fm=organic&iid=5133daaf-6ee3-45cd-9bce-3fc514e06c81.SHOGGY4ADXUTKD7F.SEARCH&ppt=sp&ppn=sp&ssid=2iz2esxa400000001716205008000&qH=32e27b1148959538,CAMP SHIMMER Running Shoes For Women,CAMPUS ,1077,0.55,4.4,1332
https://www.flipkart.com/action-athleo-atl-829-light-weight-comfortable-trendy-running-breathable-gym-walking-shoes-women/p/itm23242b3c55964?pid=SHOGQ6F7SYGPGQDG&lid=LSTSHOGQ6F7SYGPGQDGVQYYWV&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_11_432&otracker=search&otracker1=search&fm=organic&iid=5133daaf-6ee3-45cd-9bce-3fc514e06c81.SHOGQ6F7SYGPGQDG.SEARCH&ppt=sp&ppn=sp&ssid=2iz2esxa400000001716205008000&qH=32e27b1148959538,"Action Athleo ATL-829 Light Weight,Comfortable,Trendy,Running, Breathable,Gym Walking Shoes For Women",action ,619,0.67,4.2,12
https://www.flipkart.com/bacca-bucci-wave-rider-running-shoes-sneakers-running-gym-training-walking-pink-shoes-women/p/itm3ebdc867c1a32?pid=SHOGN8Y5SBZHYHEF&lid=LSTSHOGN8Y5SBZHYHEFVYGVMS&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_11_434&otracker=search&otracker1=search&fm=organic&iid=5133daaf-6ee3-45cd-9bce-3fc514e06c81.SHOGN8Y5SBZHYHEF.SEARCH&ppt=sp&ppn=sp&ssid=2iz2esxa400000001716205008000&qH=32e27b1148959538,Wave Rider Running Shoes/Sneakers for Running/Gym/Training/Walking- Pink Running Shoes For Women,bacca bucci ,1299,0.48,4,12
https://www.flipkart.com/adidas-hoops-3-0-mid-w-basketball-shoes-women/p/itm0287bd27025d7?pid=SHOGZT553MZZMFHE&lid=LSTSHOGZT553MZZMFHEIUKIKQ&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_11_435&otracker=search&otracker1=search&fm=organic&iid=5133daaf-6ee3-45cd-9bce-3fc514e06c81.SHOGZT553MZZMFHE.SEARCH&ppt=sp&ppn=sp&ssid=2iz2esxa400000001716205008000&qH=32e27b1148959538,HOOPS 3.0 MID W Basketball Shoes For Women,ADIDAS ,3500,0.49,4.3,63
https://www.flipkart.com/skechers-flex-appeal-4-0-eleg-walking-shoes-women/p/itmdaa7587c8631b?pid=SHOGQTKZ8G2ZSVSH&lid=LSTSHOGQTKZ8G2ZSVSHRVHO9B&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_11_436&otracker=search&otracker1=search&fm=organic&iid=5133daaf-6ee3-45cd-9bce-3fc514e06c81.SHOGQTKZ8G2ZSVSH.SEARCH&ppt=sp&ppn=sp&ssid=2iz2esxa400000001716205008000&qH=32e27b1148959538,FLEX APPEAL 4.0-ELEG Walking Shoes For Women,Skechers ,3069,0.48,4,56
https://www.flipkart.com/adidas-walkanew-w-walking-shoes-women/p/itme4e40b7770bbf?pid=SHOGGW49DJJEPHKF&lid=LSTSHOGGW49DJJEPHKFDF3S5R&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_11_437&otracker=search&otracker1=search&fm=organic&iid=5133daaf-6ee3-45cd-9bce-3fc514e06c81.SHOGGW49DJJEPHKF.SEARCH&ppt=sp&ppn=sp&ssid=2iz2esxa400000001716205008000&qH=32e27b1148959538,WalkAnew W Walking Shoes For Women,ADIDAS ,1905,0.61,4.3,263
https://www.flipkart.com/asian-sunshine-01-aqua-sneakers-casuals-loafers-walking-shoes-women/p/itma8cdb9ca05650?pid=SHOGJ69ZFWRZHFSM&lid=LSTSHOGJ69ZFWRZHFSMAZUPZM&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_11_438&otracker=search&otracker1=search&fm=organic&iid=5133daaf-6ee3-45cd-9bce-3fc514e06c81.SHOGJ69ZFWRZHFSM.SEARCH&ppt=sp&ppn=sp&ssid=2iz2esxa400000001716205008000&qH=32e27b1148959538,"Sunshine-01 Aqua Sneakers,Casuals,Loafers Walking Shoes For Women",asian ,661,0.33,4.1,17558
https://www.flipkart.com/puma-softride-remi-molten-metal-wns-running-shoes-women/p/itm6c591cdceeed7?pid=SHOGQAMEUMSYUB7M&lid=LSTSHOGQAMEUMSYUB7MJLIIHR&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_11_439&otracker=search&otracker1=search&fm=organic&iid=5133daaf-6ee3-45cd-9bce-3fc514e06c81.SHOGQAMEUMSYUB7M.SEARCH&ppt=sp&ppn=sp&ssid=2iz2esxa400000001716205008000&qH=32e27b1148959538,Softride Remi Molten Metal Wns Running Shoes For Women,PUMA ,2779,0.53,4.3,149
https://www.flipkart.com/red-tape-walking-shoes-women/p/itmb00c9875a24f6?pid=SHOGAUWPCZUGCM7Z&lid=LSTSHOGAUWPCZUGCM7Z3VFQMA&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_11_440&otracker=search&otracker1=search&fm=organic&iid=5133daaf-6ee3-45cd-9bce-3fc514e06c81.SHOGAUWPCZUGCM7Z.SEARCH&ppt=sp&ppn=sp&ssid=2iz2esxa400000001716205008000&qH=32e27b1148959538,Walking Shoes For Women,RED TAPE ,1259,0.7,4.3,1650
https://www.flipkart.com/skechers-go-walk-smart-keen-walking-shoes-women/p/itm4aba51071c260?pid=SHOGJFFTV57FKRDQ&lid=LSTSHOGJFFTV57FKRDQIPPRQY&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_12_441&otracker=search&otracker1=search&fm=organic&iid=0f9f1a2c-6382-4b5d-96b8-22e946532b17.SHOGJFFTV57FKRDQ.SEARCH&ppt=sp&ppn=sp&ssid=dv84o9b08w0000001716205010296&qH=32e27b1148959538,GO WALK SMART -KEEN Walking Shoes For Women,Skechers ,4719,0.37,4.5,80
https://www.flipkart.com/skechers-flex-appeal-4-0-vivid-spirit-running-shoes-women/p/itmce55dbf9331ca?pid=SHOGFHWZ7XZVM9YX&lid=LSTSHOGFHWZ7XZVM9YXRR9GYH&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_12_443&otracker=search&otracker1=search&fm=organic&iid=0f9f1a2c-6382-4b5d-96b8-22e946532b17.SHOGFHWZ7XZVM9YX.SEARCH&ppt=sp&ppn=sp&ssid=dv84o9b08w0000001716205010296&qH=32e27b1148959538,FLEX APPEAL 4.0-VIVID SPIRIT Running Shoes For Women,Skechers ,2969,0.54,4.2,239
https://www.flipkart.com/campus-camp-pure-running-shoes-women/p/itm039181895309f?pid=SHOGGNYYXWSH5U2W&lid=LSTSHOGGNYYXWSH5U2WPTTXJU&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_12_445&otracker=search&otracker1=search&fm=organic&iid=0f9f1a2c-6382-4b5d-96b8-22e946532b17.SHOGGNYYXWSH5U2W.SEARCH&ppt=sp&ppn=sp&ssid=dv84o9b08w0000001716205010296&qH=32e27b1148959538,CAMP-PURE Running Shoes For Women,CAMPUS ,948,0.47,4.2,211
https://www.flipkart.com/adidas-contem-x-walking-shoes-women/p/itm893fe1168b64a?pid=SHOGGW46MSKGVYBZ&lid=LSTSHOGGW46MSKGVYBZHC1G2E&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_12_446&otracker=search&otracker1=search&fm=organic&iid=0f9f1a2c-6382-4b5d-96b8-22e946532b17.SHOGGW46MSKGVYBZ.SEARCH&ppt=sp&ppn=sp&ssid=dv84o9b08w0000001716205010296&qH=32e27b1148959538,Contem X Walking Shoes For Women,ADIDAS ,1749,0.53,4.1,145
https://www.flipkart.com/red-tape-sports-walking-shoes-women-soft-cushioned-insole-slip-resistance/p/itm8cfa62c0d05e4?pid=SHOGVWNP9K8JYFEY&lid=LSTSHOGVWNP9K8JYFEYDTVTEB&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_12_447&otracker=search&otracker1=search&fm=organic&iid=0f9f1a2c-6382-4b5d-96b8-22e946532b17.SHOGVWNP9K8JYFEY.SEARCH&ppt=sp&ppn=sp&ssid=dv84o9b08w0000001716205010296&qH=32e27b1148959538,"Sports Walking Shoes for Women | Soft Cushioned Insole, Slip-Resistance Walking Shoes For Women",RED TAPE ,1769,0.7,4.3,1302
https://www.flipkart.com/skechers-go-walk-5-wind-cir-walking-shoes-women/p/itm6717b702ff69d?pid=SHOGJFFTGHVYPWYV&lid=LSTSHOGJFFTGHVYPWYVF99M6F&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_12_448&otracker=search&otracker1=search&fm=organic&iid=0f9f1a2c-6382-4b5d-96b8-22e946532b17.SHOGJFFTGHVYPWYV.SEARCH&ppt=sp&ppn=sp&ssid=dv84o9b08w0000001716205010296&qH=32e27b1148959538,Go Walk 5 - Wind Cir Walking Shoes For Women,Skechers ,4549,0.35,4.2,123
https://www.flipkart.com/duke-women-sports-shoes-outdoors/p/itm0c9a2086f58d5?pid=SHOGKYGCN8PPSSYZ&lid=LSTSHOGKYGCN8PPSSYZUQEWIQ&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_12_449&otracker=search&otracker1=search&fm=organic&iid=0f9f1a2c-6382-4b5d-96b8-22e946532b17.SHOGKYGCN8PPSSYZ.SEARCH&ppt=sp&ppn=sp&ssid=dv84o9b08w0000001716205010296&qH=32e27b1148959538,Duke Women Sports Shoes Outdoors For Women,DUKE ,801,0.65,3.9,9
https://www.flipkart.com/campus-status-walking-shoes-women/p/itmbb64e1a8112fe?pid=SHOGDM52D2KUZZ49&lid=LSTSHOGDM52D2KUZZ497WCCZS&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_12_450&otracker=search&otracker1=search&fm=organic&iid=0f9f1a2c-6382-4b5d-96b8-22e946532b17.SHOGDM52D2KUZZ49.SEARCH&ppt=sp&ppn=sp&ssid=dv84o9b08w0000001716205010296&qH=32e27b1148959538,STATUS Walking Shoes For Women,CAMPUS ,724,0.35,4.2,227
https://www.flipkart.com/puma-harrow-wns-idp-sneakers-women/p/itme36a762ba08cf?pid=SHOGKF34PG3MYJZY&lid=LSTSHOGKF34PG3MYJZYZBNION&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_12_451&otracker=search&otracker1=search&fm=organic&iid=0f9f1a2c-6382-4b5d-96b8-22e946532b17.SHOGKF34PG3MYJZY.SEARCH&ppt=sp&ppn=sp&ssid=dv84o9b08w0000001716205010296&qH=32e27b1148959538,Harrow Wns IDP Sneakers For Women,PUMA ,1599,0.6,4.3,1765
https://www.flipkart.com/campus-niomi-walking-shoes-women/p/itmfc61470459d1e?pid=SHOG2S4JFXBZH65Z&lid=LSTSHOG2S4JFXBZH65ZAWBWOA&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_12_452&otracker=search&otracker1=search&fm=organic&iid=0f9f1a2c-6382-4b5d-96b8-22e946532b17.SHOG2S4JFXBZH65Z.SEARCH&ppt=sp&ppn=sp&ssid=dv84o9b08w0000001716205010296&qH=32e27b1148959538,NIOMI Walking Shoes For Women,CAMPUS ,581,0.35,4.2,1280
https://www.flipkart.com/campus-walking-shoes-women/p/itmae9216ce4f36b?pid=SHOGEWSYVNS4FAHQ&lid=LSTSHOGEWSYVNS4FAHQMG2RI5&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_12_453&otracker=search&otracker1=search&fm=organic&iid=0f9f1a2c-6382-4b5d-96b8-22e946532b17.SHOGEWSYVNS4FAHQ.SEARCH&ppt=sp&ppn=sp&ssid=dv84o9b08w0000001716205010296&qH=32e27b1148959538,Walking Shoes For Women,CAMPUS ,771,0.31,4,1222
